ts	username	platform	ms_played	conn_country	ip_addr_decrypted	user_agent_decrypted	master_metadata_track_name	master_metadata_album_artist_name	master_metadata_album_album_name	spotify_track_uri	episode_name	episode_show_name	spotify_episode_uri	reason_start	reason_end	shuffle	skipped	offline	offline_timestamp	incognito_mode
2022-11-03T03:06:53Z	aspeera786	ios	1850	US	128.227.1.23	unknown	The Less I Know The Better	Tame Impala	Currents	spotify:track:6K4t31amVTZDgR3sKmwUJJ				clickrow	endplay	false	true	false	1667444811	false
2022-11-03T03:07:04Z	aspeera786	ios	10130	US	128.227.1.23	unknown	Stolen Dance	Milky Chance	Sadnecessary	spotify:track:6vECYJHxYmm3Ydt3fF01pE				clickrow	endplay	false	true	false	1667444814	false
2022-11-03T03:08:26Z	aspeera786	ios	72590	US	128.227.1.23	unknown	Do I Wanna Know?	Arctic Monkeys	AM	spotify:track:5FVd6KXrgO9B3JPmC8OPst				clickrow	endplay	false	true	false	1667444824	false
2022-11-03T03:37:30Z	aspeera786	ios	135959	US	128.227.1.23	unknown	On Me	Lil Baby	On Me	spotify:track:4Iedi94TIaB2GGb1nMB68v				clickrow	trackdone	true	false	false	1667444906	false
2022-11-03T03:40:03Z	aspeera786	ios	153800	US	128.227.1.23	unknown	Shoota (feat. Lil Uzi Vert)	Playboi Carti	Die Lit	spotify:track:2BJSMvOGABRxokHKB0OI8i				playbtn	trackdone	false	false	false	1667446651	false
2022-11-03T03:42:38Z	aspeera786	ios	154023	US	128.227.1.23	unknown	Pure Cocaine	Lil Baby	Street Gossip	spotify:track:577YBGuskWkVDCxZrLRB4v				trackdone	trackdone	false	false	false	1667446804	false
2022-11-03T03:45:14Z	aspeera786	ios	156578	US	128.227.1.23	unknown	Tyler Herro	Jack Harlow	Thats What They All Say	spotify:track:3w1WjD2zJqjBjDz5fwqQPJ				trackdone	trackdone	false	false	false	1667446958	false
2022-11-03T03:48:20Z	aspeera786	ios	185785	US	128.227.1.23	unknown	Never Sleep (with Lil Baby feat. Travis Scott)	NAV	Demons Protected By Angels	spotify:track:5cx2X3RlGDk6g4DkPq4NYw				trackdone	trackdone	false	false	false	1667447115	false
2022-11-03T03:51:25Z	aspeera786	ios	182857	US	128.227.1.23	unknown	24 (feat. Lil Baby)	Money Man	Epidemic	spotify:track:0xUvi7wldroBzaZCengPa5				trackdone	trackdone	false	false	false	1667447301	false
2022-11-03T03:55:02Z	aspeera786	ios	216946	US	128.227.1.23	unknown	Too Many M's	Dj The Rapper	Problem Child	spotify:track:64RnHmCiyGZUFoEuizN2Qb				trackdone	trackdone	false	false	false	1667447485	false
2022-11-03T03:55:46Z	aspeera786	ios	43018	US	128.227.1.28	unknown	Yes Indeed	Lil Baby	Harder Than Ever	spotify:track:6vN77lE9LK6HP2DewaN6HZ				trackdone	unexpected-exit-while-paused	false	false	false	1667447702	false
2022-11-03T18:55:59Z	aspeera786	ios	2840	US	128.227.1.28	unknown	Yes Indeed	Lil Baby	Harder Than Ever	spotify:track:6vN77lE9LK6HP2DewaN6HZ				appload	endplay	false	true	false	1667501755	false
2022-11-03T18:56:03Z	aspeera786	ios	1680	US	128.227.1.28	unknown	Holy Smokes	Trippie Redd	Holy Smokes (feat. Lil Uzi Vert)	spotify:track:3EpF150nXMSNjiH0bbmXIL				playbtn	fwdbtn	false	true	false	1667501760	false
2022-11-03T19:00:40Z	aspeera786	ios	278800	US	128.227.1.28	unknown	Bitch, Don’t Kill My Vibe - Remix	Kendrick Lamar	good kid, m.A.A.d city	spotify:track:7ALEBJ8LOQqXVJ2tqnXtoH				fwdbtn	trackdone	true	false	false	1667501763	false
2022-11-03T19:04:21Z	aspeera786	ios	220440	US	128.227.1.28	unknown	Pray For Me	The Weeknd	The Highlights	spotify:track:6huNf4dutXRjJyGn7f5BPS				trackdone	trackdone	true	false	false	1667502041	false
2022-11-03T19:07:50Z	aspeera786	ios	208120	US	128.227.1.28	unknown	Swang	Rae Sremmurd	SremmLife 2	spotify:track:6mapJIPnQ23RTAevUoE0DL				trackdone	trackdone	true	false	false	1667502262	false
2022-11-03T19:12:48Z	aspeera786	ios	297786	US	128.227.1.28	unknown	Till I Collapse	Eminem	The Eminem Show	spotify:track:4xkOaSrkexMciUUogZKVTS				trackdone	trackdone	true	false	false	1667502470	false
2022-11-03T19:15:25Z	aspeera786	ios	156578	US	128.227.1.28	unknown	Tyler Herro	Jack Harlow	Thats What They All Say	spotify:track:3w1WjD2zJqjBjDz5fwqQPJ				trackdone	trackdone	true	false	false	1667502769	false
2022-11-03T19:19:43Z	aspeera786	ios	257604	US	128.227.1.28	unknown	Way 2 Sexy (with Future & Young Thug)	Drake	Certified Lover Boy	spotify:track:0k1WUmIRnG3xU6fvvDVfRG				trackdone	trackdone	true	false	false	1667502926	false
2022-11-03T19:22:01Z	aspeera786	ios	136947	US	128.227.1.28	unknown	WAY PAST LUCK (feat. 21 Savage)	DJ Khaled	GOD DID	spotify:track:4iA88oQWdf4pqbRBRd3sOp				trackdone	trackdone	true	false	false	1667503184	false
2022-11-03T19:23:47Z	aspeera786	ios	87481	US	128.227.1.29	unknown	Congratulations	Post Malone	Stoney	spotify:track:3a1lNhkSLSkpJE4MSHpDu9				trackdone	unexpected-exit-while-paused	true	false	false	1667503321	false
2022-11-04T15:51:42Z	aspeera786	ios	5120	US	128.227.1.29	unknown	Something in the Orange	Zach Bryan	Something in the Orange	spotify:track:3WMj8moIAXJhHsyLaqIIHI				clickrow	endplay	false	true	false	1667577098	false
2022-11-04T15:51:44Z	aspeera786	ios	1860	US	128.227.1.29	unknown	Pussy & Millions (feat. Travis Scott)	Drake	Her Loss	spotify:track:2KLwPaRDOB87XOYAT2fgxh				clickrow	endplay	false	true	false	1667577103	false
2022-11-04T15:51:50Z	aspeera786	ios	5740	US	128.227.1.29	unknown	Pussy & Millions (feat. Travis Scott)	Drake	Her Loss	spotify:track:2KLwPaRDOB87XOYAT2fgxh				clickrow	endplay	false	true	false	1667577105	false
2022-11-04T15:51:59Z	aspeera786	ios	8780	US	128.227.1.29	unknown	Something in the Orange	Zach Bryan	Something in the Orange	spotify:track:3WMj8moIAXJhHsyLaqIIHI				clickrow	endplay	false	true	false	1667577111	false
2022-11-04T15:52:09Z	aspeera786	ios	9180	US	128.227.1.29	unknown	On Me	Lil Baby	On Me	spotify:track:4Iedi94TIaB2GGb1nMB68v				clickrow	endplay	true	true	false	1667577120	false
2022-11-04T15:52:35Z	aspeera786	ios	26110	US	128.227.1.29	unknown	p r i d e . i s . t h e . d e v i l (with Lil Baby)	J. Cole	The Off-Season	spotify:track:5W8jRrZ6tWrTrqnKRtIQBf				playbtn	endplay	true	true	false	1667577129	false
2022-11-04T15:55:04Z	aspeera786	ios	148650	US	128.227.1.29	unknown	Rich Flex	Drake	Her Loss	spotify:track:1bDbXMyjaUIooNwFE9wn0N				playbtn	fwdbtn	false	true	false	1667577155	false
2022-11-04T15:57:54Z	aspeera786	ios	170501	US	128.227.1.29	unknown	Major Distribution	Drake	Her Loss	spotify:track:46s57QULU02Voy0Kup6UEb				fwdbtn	trackdone	false	false	false	1667577304	false
2022-11-04T16:00:48Z	aspeera786	ios	172998	US	128.227.1.29	unknown	On BS	Drake	Her Loss	spotify:track:34tz0eDhGuFErIuW3q4mPX				trackdone	unexpected-exit-while-paused	false	false	false	1667577474	false
2022-11-04T21:37:25Z	aspeera786	ios	255560	US	128.227.1.29	unknown	4 AM	2 Chainz	Pretty Girls Like Trap Music	spotify:track:1nX9KhK3Fff27SnrIor2Yb				playbtn	trackdone	true	false	false	1667597438	false
2022-11-04T21:40:38Z	aspeera786	ios	192026	US	128.227.1.29	unknown	R.I.P.	Playboi Carti	Die Lit	spotify:track:3L0IKstjUgDFVQAbQIRZRv				trackdone	trackdone	true	false	false	1667597846	false
2022-11-04T21:42:49Z	aspeera786	ios	112600	US	128.227.1.29	unknown	Destiny	NAV	Demons Protected By Angels	spotify:track:2dYXcJZTS4uQ0DYZdMExFt				trackdone	trackdone	true	false	false	1667598038	false
2022-11-04T21:45:36Z	aspeera786	ios	166400	US	128.227.1.29	unknown	Nuketown (feat. Juice WRLD)	Ski Mask The Slump God	STOKELEY	spotify:track:74lnM5V6ecvoTPV0fvptx9				trackdone	trackdone	true	false	false	1667598170	false
2022-11-04T21:49:25Z	aspeera786	ios	181720	US	128.227.1.29	unknown	Welcome to the Party (with French Montana & Lil Pump, feat. Zhavia Ward) - from Deadpool 2	Diplo	Welcome to the Party (with French Montana & Lil Pump, feat. Zhavia Ward)	spotify:track:5mqzhMuUpvnMfwNz6iepmO				trackdone	trackdone	true	false	false	1667598337	false
2022-11-04T21:52:54Z	aspeera786	ios	123782	US	128.227.12.172	unknown	And This is Just The Intro	Tory Lanez	PLAYBOY	spotify:track:4sMmYKC0ot3GTbl2RzHw7T				trackdone	unexpected-exit-while-paused	true	false	false	1667598566	false
2022-11-05T03:48:38Z	aspeera786	ios	11840	US	128.227.12.172	unknown	iSpy (feat. Lil Yachty)	KYLE	iSpy (feat. Lil Yachty)	spotify:track:2EEeOnHehOozLq4aS0n6SL				clickrow	endplay	true	true	false	1667620102	false
2022-11-05T03:49:19Z	aspeera786	ios	14940	US	174.211.226.208	unknown	XO Tour Llif3	Lil Uzi Vert	Luv Is Rage 2	spotify:track:7GX5flRQZVHRAGd6B4TmDO				clickrow	unexpected-exit-while-paused	true	false	false	1667620119	false
2022-11-05T19:52:58Z	aspeera786	ios	150	US	128.227.38.28	unknown	Something in the Orange	Zach Bryan	Something in the Orange	spotify:track:3WMj8moIAXJhHsyLaqIIHI				clickrow	endplay	false	true	false	1667677978	false
2022-11-05T19:53:18Z	aspeera786	ios	19410	US	128.227.38.28	unknown	Something in the Orange	Zach Bryan	Something in the Orange	spotify:track:3WMj8moIAXJhHsyLaqIIHI				clickrow	endplay	false	true	false	1667677978	false
2022-11-05T19:56:19Z	aspeera786	ios	182826	US	128.227.38.28	unknown	Somebody To You	The Vamps	Meet The Vamps	spotify:track:2BWWsCwuHAZFE1scLyP6Qe				clickrow	trackdone	false	false	false	1667677998	false
2022-11-05T19:59:33Z	aspeera786	ios	193733	US	128.227.38.28	unknown	Me And My Broken Heart	Rixton	Let The Road	spotify:track:1oew3nFNY3vMacJAsvry0S				trackdone	trackdone	false	false	false	1667678180	false
2022-11-05T20:02:32Z	aspeera786	ios	177973	US	128.227.38.28	unknown	Olivia	One Direction	Made In The A.M.	spotify:track:5dONhl6aXFuN86UBdayF6W				trackdone	trackdone	false	false	false	1667678374	false
2022-11-05T20:06:38Z	aspeera786	ios	245493	US	128.227.38.28	unknown	Story of My Life	One Direction	Midnight Memories (Deluxe)	spotify:track:4nVBt6MZDDP6tRVdQTgxJg				trackdone	trackdone	false	false	false	1667678552	false
2022-11-05T20:10:27Z	aspeera786	ios	228387	US	128.227.38.28	unknown	Sweater Weather	Kurt Hugo Schneider	Kurt & Company Vol 2	spotify:track:0kn9QwZW8Ow9eTuZgxVEz8				trackdone	trackdone	false	false	false	1667678798	false
2022-11-05T20:14:35Z	aspeera786	ios	219186	US	128.227.38.28	unknown	What If (I Told You I Like You)	Johnny Orlando	What If (I Told You I Like You)	spotify:track:4v7DgEMw6EvYyuQ4eWFD9l				trackdone	trackdone	false	false	false	1667679027	false
2022-11-05T20:18:44Z	aspeera786	ios	248360	US	128.227.38.28	unknown	18	One Direction	FOUR	spotify:track:3JjnGLK8IxkNLvo8Lb3KOM				trackdone	trackdone	false	false	false	1667679275	false
2022-11-05T20:19:36Z	aspeera786	ios	51069	US	128.227.38.28	unknown	Sad Song (feat. Elena Coats)	We The Kings	Somewhere Somehow	spotify:track:05CrK6Q5VGtfPDtyQFJ4Kf				trackdone	unexpected-exit-while-paused	false	false	false	1667679524	false
2022-11-05T22:01:04Z	aspeera786	ios	5900	US	128.227.38.28	unknown	Sad Song (feat. Elena Coats)	We The Kings	Somewhere Somehow	spotify:track:05CrK6Q5VGtfPDtyQFJ4Kf				appload	fwdbtn	false	true	false	1667685648	false
2022-11-05T22:01:09Z	aspeera786	ios	5640	US	128.227.38.28	unknown	Always	Isak Danielson	Yours	spotify:track:0lQaP3ttoUjMprcvRu3yeI				fwdbtn	fwdbtn	false	true	false	1667685664	false
2022-11-05T22:01:10Z	aspeera786	ios	1100	US	128.227.38.28	unknown	Breathe	Years & Years	Take Shelter	spotify:track:267nfLfaSSDa9ivHncHynh				fwdbtn	fwdbtn	false	true	false	1667685670	false
2022-11-05T22:01:12Z	aspeera786	ios	1060	US	128.227.38.28	unknown	Born Without a Heart	Faouzia	Born Without a Heart	spotify:track:6i5jBmnB22alUpJ7hpznuj				fwdbtn	fwdbtn	false	true	false	1667685671	false
2022-11-05T22:01:13Z	aspeera786	ios	480	US	128.227.38.28	unknown	parents	YUNGBLUD	the underrated youth	spotify:track:68rVGSTnCiFOET9k5Vd8Se				fwdbtn	fwdbtn	false	true	false	1667685672	false
2022-11-05T22:01:16Z	aspeera786	ios	2210	US	128.227.38.28	unknown	See Through	Porsche Love	Love, Porsche (Radio Edit)	spotify:track:2OVYAmvSshHIEEbPC65C6t				fwdbtn	fwdbtn	false	true	false	1667685673	false
2022-11-05T22:01:20Z	aspeera786	ios	2720	US	128.227.38.28	unknown	Train Wreck	James Arthur	Back from the Edge	spotify:track:55Am8neGJkdj2ADaM3aw5H				fwdbtn	fwdbtn	false	true	false	1667685677	false
2022-11-05T22:01:28Z	aspeera786	ios	8620	US	128.227.38.28	unknown	Heather	Conan Gray	Kid Krow	spotify:track:4xqrdfXkTW4T0RauPLv3WA				fwdbtn	endplay	false	true	false	1667685680	false
2022-11-05T22:01:38Z	aspeera786	ios	9830	US	128.227.38.28	unknown	Ophelia	The Lumineers	Cleopatra	spotify:track:3d8y0t70g7hw2FOWl9Z4Fm				clickrow	endplay	false	true	false	1667685688	false
2022-11-05T22:01:42Z	aspeera786	ios	3200	US	128.227.38.28	unknown	Myself	Bazzi	COSMIC	spotify:track:5YLHLxoZsodDWjqSgjhBf3				clickrow	endplay	false	true	false	1667685699	false
2022-11-05T22:01:48Z	aspeera786	ios	6380	US	128.227.38.28	unknown	Stay	Post Malone	beerbongs & bentleys	spotify:track:5LG9XvX0mtdAVvjS2dpVji				clickrow	endplay	false	true	false	1667685702	false
2022-11-05T22:01:55Z	aspeera786	ios	6800	US	128.227.38.28	unknown	Still Don't Know My Name	Labrinth	Euphoria (Original Score from the HBO Series)	spotify:track:6N22FZs2ZhPBYi3b9XPajV				clickrow	endplay	false	true	false	1667685709	false
2022-11-05T22:01:57Z	aspeera786	ios	1570	US	128.227.38.28	unknown	Jimmy Cooks (feat. 21 Savage)	Drake	Honestly, Nevermind	spotify:track:3F5CgOj3wFlRv51JsHbxhe				clickrow	endplay	false	true	false	1667685716	false
2022-11-05T22:02:01Z	aspeera786	ios	3300	US	128.227.38.28	unknown	Die Hard	Kendrick Lamar	Mr. Morale & The Big Steppers	spotify:track:2g6tReTlM2Akp41g0HaeXN				clickrow	endplay	false	true	false	1667685717	false
2022-11-05T22:02:28Z	aspeera786	ios	27480	US	128.227.38.28	unknown	Out of My League	Fitz and The Tantrums	Out of My League	spotify:track:5qEn8c0MBzyRKgQq91Vevi				clickrow	endplay	false	true	false	1667685721	false
2022-11-05T22:02:33Z	aspeera786	ios	3800	US	128.227.38.28	unknown	7 Things - Single Version	Miley Cyrus	Breakout	spotify:track:5ecZWU5uQOiCVSnPxBZNmT				playbtn	fwdbtn	true	true	false	1667685749	false
2022-11-05T22:02:35Z	aspeera786	ios	2880	US	128.227.38.28	unknown	House On Fire	Mimi Webb	House On Fire	spotify:track:2iHsdUnmKGIuc9oRE3DfgJ				fwdbtn	fwdbtn	true	true	false	1667685753	false
2022-11-05T22:02:37Z	aspeera786	ios	1410	US	128.227.38.28	unknown	Drunk Me	Mitchell Tenpenny	Telling All My Secrets	spotify:track:1G4cdOtF36ZCs6i2dZoC87				fwdbtn	fwdbtn	true	true	false	1667685756	false
2022-11-05T22:02:38Z	aspeera786	ios	820	US	128.227.38.28	unknown	Dumb Love	Mimi Webb	Dumb Love	spotify:track:2Ms8MDDtYBw7M3K5F3EqPX				fwdbtn	fwdbtn	true	true	false	1667685757	false
2022-11-05T22:02:41Z	aspeera786	ios	2710	US	128.227.38.28	unknown	A Thousand Miles	Vanessa Carlton	Best Of	spotify:track:6Qm9MaditCcx5V62rVHYqu				fwdbtn	fwdbtn	true	true	false	1667685758	false
2022-11-05T22:02:43Z	aspeera786	ios	2050	US	128.227.38.28	unknown	Just Friends	Marilyn Hucek	Just Friends	spotify:track:4nzrh8weg8pBm7VIqWPikL				fwdbtn	fwdbtn	true	true	false	1667685762	false
2022-11-05T22:02:44Z	aspeera786	ios	1270	US	128.227.38.28	unknown	Give It Up (feat. Elizabeth Gillies & Ariana Grande)	Victorious Cast	Victorious: Music From The Hit TV Show (feat. Victoria Justice)	spotify:track:7wtyoTQXrHkHj1iOyUJ33B				fwdbtn	fwdbtn	true	true	false	1667685764	false
2022-11-05T22:02:49Z	aspeera786	ios	3270	US	128.227.38.28	unknown	Stay With Me	Sam Smith	In The Lonely Hour	spotify:track:5Nm9ERjJZ5oyfXZTECKmRt				fwdbtn	fwdbtn	true	true	false	1667685765	false
2022-11-05T22:02:51Z	aspeera786	ios	2230	US	128.227.38.28	unknown	Marry Me	Jason Derulo	Talk Dirty	spotify:track:3ogtSrlbtiTamktbA0hw0E				fwdbtn	fwdbtn	true	true	false	1667685769	false
2022-11-05T22:02:51Z	aspeera786	ios	940	US	128.227.38.28	unknown	Bleeding Love	Leona Lewis	Spirit	spotify:track:7wZUrN8oemZfsEd1CGkbXE				fwdbtn	fwdbtn	true	true	false	1667685771	false
2022-11-05T22:03:13Z	aspeera786	ios	22020	US	128.227.38.28	unknown	My Life Would Suck Without You	Kelly Clarkson	All I Ever Wanted	spotify:track:0XfuvxptNRVoEWp7SaneV8				fwdbtn	endplay	true	true	false	1667685772	false
2022-11-05T23:01:24Z	aspeera786	ios	109980	US	128.227.38.28	unknown	Starships	Nicki Minaj	Pink Friday ... Roman Reloaded	spotify:track:1oHNvJVbFkexQc0BpQp7Y4				clickrow	unexpected-exit-while-paused	false	false	false	1667685794	false
2022-11-06T21:51:11Z	aspeera786	ios	100649	US	128.227.38.28	unknown	Starships	Nicki Minaj	Pink Friday ... Roman Reloaded	spotify:track:1oHNvJVbFkexQc0BpQp7Y4				appload	trackdone	false	false	false	1667771267	false
2022-11-06T21:54:36Z	aspeera786	ios	201600	US	128.227.38.28	unknown	Really Don't Care	Demi Lovato	Demi	spotify:track:5vTPxzm4h2bY9rYyVrGEU5				trackdone	trackdone	false	false	false	1667771472	false
2022-11-06T21:58:00Z	aspeera786	ios	200106	US	128.227.38.28	unknown	Best Song Ever	One Direction	Midnight Memories (Deluxe)	spotify:track:5T7ZFtCcOgkpjxcuaeZbw0				trackdone	trackdone	false	false	false	1667771676	false
2022-11-06T21:58:18Z	aspeera786	ios	16314	US	128.227.38.28	unknown	Beautiful Girls	Sean Kingston	Beautiful Girls	spotify:track:1hGy2eLcmC8eKx7qr1tOqx				trackdone	fwdbtn	false	true	false	1667771880	false
2022-11-06T21:58:20Z	aspeera786	ios	2990	US	128.227.38.28	unknown	Shower	Becky G	Shower	spotify:track:3DmW6y7wTEYHJZlLo1r6XJ				fwdbtn	endplay	false	true	false	1667771898	false
2022-11-06T21:58:23Z	aspeera786	ios	2980	US	128.227.38.28	unknown	Heartbreak Anniversary	Giveon	TAKE TIME	spotify:track:3FAJ6O0NOHQV8Mc5Ri6ENp				playbtn	fwdbtn	true	true	false	1667771901	false
2022-11-06T22:02:03Z	aspeera786	ios	218650	US	128.227.38.28	unknown	Miss The Rage (feat. Playboi Carti)	Trippie Redd	Trip At Knight	spotify:track:5gZYpjakt37G3c58FKcQwJ				fwdbtn	fwdbtn	true	true	false	1667771904	false
2022-11-06T22:04:35Z	aspeera786	ios	130200	US	128.227.38.28	unknown	Mad bout that	Yeat	Trëndi	spotify:track:7nZwBbH8F8FqArrVIe8Zl4				fwdbtn	trackdone	true	false	false	1667772123	false
2022-11-06T22:05:45Z	aspeera786	ios	54629	US	128.227.38.28	unknown	Erase Your Social	Lil Uzi Vert	The Perfect LUV Tape	spotify:track:4uhvMW7ly7tJil31YYscAN				trackdone	fwdbtn	true	true	false	1667772276	false
2022-11-06T22:08:30Z	aspeera786	ios	164880	US	128.227.38.28	unknown	Congratulations	Post Malone	Stoney	spotify:track:3a1lNhkSLSkpJE4MSHpDu9				fwdbtn	fwdbtn	true	true	false	1667772346	false
2022-11-06T22:11:21Z	aspeera786	ios	132832	US	128.227.38.28	unknown	Martin & Gina	Polo G	THE GOAT	spotify:track:1VLtjHwRWOVJiE5Py7JxoQ				fwdbtn	trackdone	true	false	false	1667772511	false
2022-11-06T22:13:05Z	aspeera786	ios	89535	US	128.227.38.28	unknown	Coffin	Lil Yachty	Coffin	spotify:track:2E79dyG3vXolWuWiEXqNMX				trackdone	trackdone	true	false	false	1667772681	false
2022-11-06T22:16:03Z	aspeera786	ios	177762	US	128.227.38.28	unknown	Uptown / Bustdown (feat. PnB Rock and Lil Durk)	A Boogie Wit da Hoodie	Hoodie SZN	spotify:track:3mUk1wiSBpiuK4oSSyDmTQ				trackdone	trackdone	true	false	false	1667772785	false
2022-11-06T22:20:38Z	aspeera786	ios	253308	US	128.227.38.28	unknown	Low Life (feat. The Weeknd)	Future	EVOL	spotify:track:7EiZI6JVHllARrX9PUvAdX				trackdone	fwdbtn	true	true	false	1667772963	false
2022-11-06T22:24:26Z	aspeera786	ios	228453	US	128.227.38.28	unknown	Down On Me	Jeremih	All About You	spotify:track:0x3TibRgnSqzkcwrqBd4iX				fwdbtn	trackdone	true	false	false	1667773239	false
2022-11-06T22:26:51Z	aspeera786	ios	145222	US	128.227.38.28	unknown	Rodeo - feat. Nas	Lil Nas X	Rodeo	spotify:track:7ikRId3U9AXd6tfF2fbItC				trackdone	trackdone	true	false	false	1667773466	false
2022-11-06T22:29:33Z	aspeera786	ios	161052	US	128.227.38.28	unknown	Sharing Locations (feat. Lil Baby & Lil Durk)	Meek Mill	Sharing Locations (feat. Lil Baby & Lil Durk)	spotify:track:3J4VKkUpLvomXJbn9ZAypO				trackdone	trackdone	true	false	false	1667773612	false
2022-11-06T22:33:29Z	aspeera786	ios	235320	US	128.227.38.28	unknown	Work Out	J. Cole	Cole World: The Sideline Story	spotify:track:2wAJTrFhCnQyNSD3oUgTZO				trackdone	trackdone	true	false	false	1667773773	false
2022-11-06T22:44:47Z	aspeera786	ios	98481	US	128.227.3.65	unknown	Tell Em	Cochise	Tell Em	spotify:track:7nc7mlSdWYeFom84zZ8Wr8				trackdone	unexpected-exit-while-paused	true	false	false	1667774009	false
2022-11-09T18:51:49Z	aspeera786	ios	81903	US	128.227.1.28	unknown	Tell Em	Cochise	Tell Em	spotify:track:7nc7mlSdWYeFom84zZ8Wr8				appload	trackdone	true	false	false	1668019826	false
2022-11-09T18:53:10Z	aspeera786	ios	78676	US	128.227.1.28	unknown	Love Yourself	Justin Bieber	Purpose	spotify:track:50kpGaPAhYJ3sGmk6vplg0				trackdone	fwdbtn	true	true	false	1668019910	false
2022-11-09T18:53:22Z	aspeera786	ios	970	US	128.227.1.28	unknown	Ayy Macarena	Tyga	Ayy Macarena	spotify:track:6LcauUZjF1eXQrgqMUecHX				fwdbtn	fwdbtn	true	true	false	1668020002	false
2022-11-09T18:53:22Z	aspeera786	ios	11590	US	128.227.1.28	unknown	How Deep Is Your Love	Calvin Harris	How Deep Is Your Love	spotify:track:22mek4IiqubGD9ctzxc69s				fwdbtn	fwdbtn	true	true	false	1668019990	false
2022-11-09T18:56:58Z	aspeera786	ios	199200	US	128.227.1.28	unknown	We Go Down Together	BLAEKER	9 To 5	spotify:track:4buA4ajYnNC0Yi9cyo6UjP				fwdbtn	trackdone	true	false	false	1668020003	false
2022-11-09T18:59:29Z	aspeera786	ios	149209	US	128.227.1.28	unknown	If You Want To	Lil Baby	The Voice of the Heroes	spotify:track:1EXRmdtTA2IEnYGiuw9plD				trackdone	endplay	true	true	false	1668020219	false
2022-11-09T19:03:28Z	aspeera786	ios	239359	US	128.227.1.28	unknown	Rich Flex	Drake	Her Loss	spotify:track:1bDbXMyjaUIooNwFE9wn0N				clickrow	trackdone	false	false	false	1668020370	false
2022-11-09T19:18:39Z	aspeera786	ios	170501	US	128.227.1.28	unknown	Major Distribution	Drake	Her Loss	spotify:track:46s57QULU02Voy0Kup6UEb				trackdone	trackdone	false	false	false	1668020608	false
2022-11-09T22:35:13Z	aspeera786	ios	261543	US	174.212.43.48	unknown	On BS	Drake	Her Loss	spotify:track:34tz0eDhGuFErIuW3q4mPX				trackdone	trackdone	false	false	false	1668021519	false
2022-11-09T22:40:22Z	aspeera786	ios	152961	US	174.212.43.48	unknown	BackOutsideBoyz	Drake	Her Loss	spotify:track:0wshkEEcJUQU33RSRBb5dv				trackdone	trackdone	false	false	false	1668033313	false
2022-11-09T22:43:02Z	aspeera786	ios	160821	US	174.212.43.48	unknown	Privileged Rappers	Drake	Her Loss	spotify:track:7l2nxyx7IkBX5orhkALg0V				trackdone	trackdone	false	false	false	1668033622	false
2022-11-09T22:46:37Z	aspeera786	ios	214588	US	174.212.43.48	unknown	Spin Bout U	Drake	Her Loss	spotify:track:2ZL7WZcjuYKi1KUDtp4kCC				trackdone	trackdone	false	false	false	1668033783	false
2022-11-09T22:53:17Z	aspeera786	ios	399153	US	174.212.43.48	unknown	Hours In Silence	Drake	Her Loss	spotify:track:0sSRLXxknVTQDStgU1NqpY				trackdone	trackdone	false	false	false	1668033997	false
2022-11-09T22:56:17Z	aspeera786	ios	180098	US	174.212.43.48	unknown	Treacherous Twins	Drake	Her Loss	spotify:track:4Flfb4fGscN9kXPOduQLrv				trackdone	trackdone	false	false	false	1668034397	false
2022-11-09T23:00:13Z	aspeera786	ios	236795	US	174.212.43.48	unknown	Circo Loco	Drake	Her Loss	spotify:track:7GeTsDIc5ykNB6lORO6Cee				trackdone	trackdone	false	false	false	1668034577	false
2022-11-09T23:04:16Z	aspeera786	ios	242026	US	174.212.43.48	unknown	Pussy & Millions (feat. Travis Scott)	Drake	Her Loss	spotify:track:2KLwPaRDOB87XOYAT2fgxh				trackdone	trackdone	false	false	false	1668034814	false
2022-11-09T23:08:01Z	aspeera786	ios	225439	US	174.212.43.48	unknown	Broke Boys	Drake	Her Loss	spotify:track:45pUWUeEWGoSdH6UF162G8				trackdone	trackdone	false	false	false	1668035056	false
2022-11-09T23:13:57Z	aspeera786	ios	356389	US	174.212.43.48	unknown	Middle of the Ocean	Drake	Her Loss	spotify:track:410TZrK18uRjtsTunG14cl				trackdone	trackdone	false	false	false	1668035281	false
2022-11-09T23:16:15Z	aspeera786	ios	137151	US	174.212.43.48	unknown	Jumbotron Shit Poppin	Drake	Her Loss	spotify:track:2ZlABhxMMa43COmZ97kKsJ				trackdone	trackdone	false	false	false	1668035637	false
2022-11-09T23:20:02Z	aspeera786	ios	221406	US	174.212.43.48	unknown	More M’s	Drake	Her Loss	spotify:track:29YW2xXlo6Pc6M0SBTCXYN				trackdone	trackdone	false	false	false	1668035775	false
2022-11-09T23:23:01Z	aspeera786	ios	178328	US	174.212.43.48	unknown	3AM on Glenwood	21 Savage	Her Loss	spotify:track:1MTXYvJ9TSqg9x6WPCDx2n				trackdone	trackdone	false	false	false	1668036002	false
2022-11-09T23:27:25Z	aspeera786	ios	263987	US	174.212.43.48	unknown	I Guess It’s Fuck Me	Drake	Her Loss	spotify:track:31bsuKDOzFGzBAoXxtnAJm				trackdone	trackdone	false	false	false	1668036180	false
